id,buyerName,lenderName,address,city,saleDate,saleValue,loanAmount
207,REFINED HOME VENTURES LLC,CAPITAL FUND I LLC,476 FREYER DR NE,MARIETTA,2025-05-29,350000,361000
208,WISE SERVICES LLC,MORTGAGE RESEARCH CENTER,57 HAVEN RDG,CARROLLTON,2025-05-29,0,183612
209,H & D FAMILY INVESTMENT LLC,REALTY INVESTORS FUNDING LLC,4964 N ELLIPSE,MARIETTA,2025-05-29,235000,295800
210,BENCHMARK CONCEPTS INC,BENCHMARK CENTER INC,2245 PACES FERRY RD SE,SMYRNA,2025-05-29,400000,391861
211,ALEXANDER & CO LLC,ATLANTA PRIVATE LENDING LLC,2976 MICHAEL DR SW,MARIETTA,2025-05-29,5000,180000
212,HOUSEQUOTE LLC,LENDINGONE LLC,1178 REDWINE RD,FAYETTEVILLE,2025-05-29,210000,310981
213,SUKY SERVICES LLC,GROUNDFLOOR REAL ESTATE,6685 GREENBOWER LN,ATLANTA,2025-05-29,162000,21125
214,CARPENTER DRIVE CAPITAL LLC,HULL LORI,151 WILLS LN,ALPHARETTA,2025-05-29,395000,197164
215,INDIGO FOUNDATION LLC,KIAVI FUNDING,2901 8TH ST,ATLANTA,2025-05-29,164990,251000
216,CANOPY WEST LLC,KIAVI FUNDING,570 NORFOLK ST NW,ATLANTA,2025-05-29,0,211700
217,GLOBAL EQUITY SOLUTIONS INC,MCCARTHY SEAN,2439 CANTER BROOK CT,BUFORD,2025-05-29,250000,200000
218,TAFF LLC,TRUST REALTY,2257 LANDING RIDGE DR,DULUTH,2025-05-29,300000,30000
219,TRUE PROPERTY RESOLUTIONS LLC,BASELINE CAPITAL GROUP,165 COUNTRY MILL LN,STOCKBRIDGE,2025-05-29,185000,190000
220,SNOWBALL ACQUISITIONS LLC,NAC3 INVESTMENTS,20 CHERYL TER,COVINGTON,2025-05-29,70000,60000
221,CABOT CREEK CONSULTING LLC,CHASE CAPITAL HOLDINGS,RIDGE RD,HIRAM,2025-05-29,1100000,600000
222,GAFFNEY FIRM LLC,AMERICAN HERITAGE LENDING,94 WINDING WAY,JASPER,2025-05-29,0,142000
223,FAMILY SNOWBALL LLC,KIAVI FUNDING,7613 SUWANNEE CT,JONESBORO,2025-05-28,164000,210400
224,FIRST CAPITAL INVESTMENT LLC,KIAVI FUNDING INC,4976 MABLE LAKE DR SW,MABLETON,2025-05-28,208000,226000
225,Amherst,NWL COMPANY LLC,4809 NATURE TRL,AUSTELL,2025-05-28,370855,495603000
226,Amherst,NWL COMPANY LLC,235 N FAYETTE CT,FAYETTEVILLE,2025-05-28,364300,495603000
227,SPRINGWOOD PROPERTY INVESTORS LLC,KIAVI FUNDING INC,2964 GREYHAWK LN,CUMMING,2025-05-28,301200,296000
228,Amherst,NWL COMPANY LLC,5510 APACHE TRL,GAINESVILLE,2025-05-28,331200,495603000
229,BENDALL PROPERTIES LLC,CHASE INCOME FUND I,644 ALBERT ST NW,ATLANTA,2025-05-28,218507,225000
230,VFG MAURICIO LLC,BROWN RODNEY E AND BROWN ANNE M,373 N CLAYTON ST,LAWRENCEVILLE,2025-05-28,415000,373500
231,AEI EQUITY HOLDINGS LLC,LIBERTY BANK AND TRUST,3135 HENDRICK DR,MCDONOUGH,2025-05-28,295000,206250
232,IRAWK117 LLC,CHAMPIONS FUNDING,117 ACADIAN DR,STOCKBRIDGE,2025-05-28,0,272000
233,ALTO ASSET CO 3 LLC,NWL,1000 OVERLOOK ST,MADISON,2025-05-28,1150219,495603000
234,BLUE EAGLE LAND INVESTMENTS LLC,TF FUNDING,5187 HIGHWAY 81,LOGANVILLE,2025-05-27,500000,60000
235,NAP INVESTMENTS LLC,YQ CAPITAL,5538 PINERIDGE CT,FOREST PARK,2025-05-27,135000,75000
236,F & F REALTY PARTNERS LLC,NATIONAL LOAN FUNDING,1606 KING RD,RIVERDALE,2025-05-27,175000,223500
237,Z RENEE INVESTMENTS LLC,KIAVI FUNDING,3954 ARTIST VW,DECATUR,2025-05-27,200000,234000
238,SOUTHERN STATE INVESTMENTS LLC,EASY STREET CAPITAL,3833 WEDGEFIELD CIR,DECATUR,2025-05-27,140000,180000
239,65 ROSECLAIR LLC,FLIP FUNDS FAST,65 ROSECLAIR DR SE,ATLANTA,2025-05-27,360000,360000
240,CARTER HOUSE PROPERTIES LLC,UNITED WHOLESALE,5549 MOUNTAIN SPRINGS CIR,STONE MOUNTAIN,2025-05-27,107000,127687
241,529 HOLDINGS LLC,THOMAS HAILEY,1117 THACKERY PL,DOUGLASVILLE,2025-05-27,165000,165000
242,ASHMERE INVESTMENTS LLC,CAPITAL FUND I LLC,106 HIDDEN SPRINGS LN,PEACHTREE CITY,2025-05-27,1200000,530000
243,LYM HOLDINGS GROUP LLC,BOXCAR MORTGAGE,983 PEEPLES ST SW,ATLANTA,2025-05-27,0,199950
244,CANOPY WEST LLC,KIAVI FUNDING,938 NEAL ST NW,ATLANTA,2025-05-27,0,197400
245,CKING INVESTMENT CORP,KIAVI FUNDING,2359 POLAR ROCK AVE SW,ATLANTA,2025-05-27,79500,126350
246,NASYA HOMES LLC,NQM FUNDING,374 MEPHISTO CIR,LAWRENCEVILLE,2025-05-27,0,216800
247,LYM HOLDINGS GROUP LLC,BOXCAR MORTGAGE DBA HIGHLAND MORTGAGE,3365 KNOTT ST,DULUTH,2025-05-27,0,199950
248,SMART IT BUSINESS SOLUTIONS LLC,AMERICAN PACIFIC MORTGAGE,419 KARA LN,MCDONOUGH,2025-05-27,190000,142500
249,COLEMAN STREET LLC,INVESTOR MORTGAGE FINANCE,3057 HIGHWAY 155,LOCUST GROVE,2025-05-24,0,264000
250,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,1900 CLEARWATER DR SE,MARIETTA,2025-05-23,300000,225000
251,CEDARCREST INVESTMENTS LLC,KIAVI FUNDING,278 SANDHILL HULETT RD,VILLA RICA,2025-05-23,0,160400
252,CARDAN CONSULTING LLC,BUSINESS PURPOSE CAPITAL,4962 MOOR CT,ELLENWOOD,2025-05-23,277500,222000
253,FREDY PEREZ PAINTING LLC,TUCKY LENDING,4298 BROOKSIDE DR,FOREST PARK,2025-05-23,115000,143500
254,BRILLANTE INVESTMENTS LLC,KIAVI FUNDING INC,3844 LAKE DR SE,SMYRNA,2025-05-23,385000,461250
255,SEMRA REALTY LLC,TUCKY LENDING LP,1784 TIMBER VALLEY WAY SE,SMYRNA,2025-05-23,175000,208500
256,SNOWBALL ACQUISITIONS LLC,REALTY INVESTORS FUNDING LLC,6080 SAND WEDGE CIR NW,KENNESAW,2025-05-23,190000,173400
257,CTESIUS LLC,LORD JOSEPH,992 EARL NORTH RD,NEWNAN,2025-05-23,130000,130000
258,D SQUARE LLC,ABOVE PAR CAPITAL,2616 RAINWATER CT,DECATUR,2025-05-23,0,179400
259,RESOLUTIONS TEAM LLC,DANDELION CAPITAL,2201 EDGEMORE DR SE,ATLANTA,2025-05-23,310000,340000
260,LIAM HOMES HOLDINGS LLC,MIDTOWN CAPITAL ADVISORS,142 MELLRICH AVE NE,ATLANTA,2025-05-23,375000,375000
261,ROYAL PERUVIAN GOLD INC,BUNGALOW REAL ESTATE,1629 SWEETGUM HL,DECATUR,2025-05-23,162500,168754
262,MOGUL 2279 COLUMBIA LLC,VONTIVE,2279 COLUMBIA DR,DECATUR,2025-05-23,313800,210000
263,BROOKHAVEN PROPCO LLC,RKD ENTERPRISES,1286 KENDRICK RD NE,BROOKHAVEN,2025-05-23,0,2500000
264,RIZ COMMUNITIES & DEVELOPMENT LLC,ARK PROPERTIES INC,6276 LOVE ST,AUSTELL,2025-05-23,200000,680000
265,RIZ COMMUNITIES & DEVELOPMENT LLC,ARK PROPERTIES INC,6280 LOVE ST,AUSTELL,2025-05-23,200000,680000
266,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,2865 BRYANT CT,CUMMING,2025-05-23,340000,340000
267,JN CAPITAL LLC,KIAVI FUNDING,1318 CAMPBELLTON RD SW,ATLANTA,2025-05-23,0,337500
268,KAYTAL INVESTMENTS LLC,KIAVI FUNDING,4039 TANGLEWOOD RD,SNELLVILLE,2025-05-23,161200,189000
269,NEXT RESIDENTIAL LLC,LOAN FUNDER,4125 N DEARING ST NE,COVINGTON,2025-05-23,95000,90000
270,CCC FUND LLC,TRIDENT REALTY INVESTMENTS,8824 E BOURNE DR,JONESBORO,2025-05-22,102000,149000
271,JUPITER HOLDINGS LLC,NATIONAL LOAN FUNDING LLC,5052 LAUREL BRIDGE DR SE,SMYRNA,2025-05-22,270000,216000
272,TCT CAPITAL LLC,KIAVI FUNDING INC,3030 TOTTENHAM LN SW,MARIETTA,2025-05-22,412500,524500
273,STAY & PLAY GA PROPERTY MANAGMENT LLC,LOAN FUNDER SERIES 101620,43 4TH ST,NEWNAN,2025-05-22,175000,140000
274,2025 GA 01 LLC,KIAVI FUNDING,227 CAMBRIDGE AVE,DECATUR,2025-05-22,420000,526300
275,J & R REIT LLC,KIAVI FUNDING,1069 ALFORD RD,LITHONIA,2025-05-22,207000,217200
276,HANCHETT INVESTMENTS LLC,DOUBLE BACKFLIP,369 MARIGNA AVE,SCOTTDALE,2025-05-22,385000,470000
277,TNTRM LLC,VONTIVE,1385 RIDGEFIELD DR,ROSWELL,2025-05-22,495000,506250
278,CANOPY WEST LLC,KIAVI FUNDING,584 WHITAKER ST NW,ATLANTA,2025-05-22,0,174200
279,CANOPY WEST LLC,KIAVI FUNDING,561 NORFOLK ST NW,ATLANTA,2025-05-22,0,237100
280,CANOPY WEST LLC,KIAVI FUNDING,384 TAZOR ST NW,ATLANTA,2025-05-22,0,224100
281,OLIVER CONSULTING GROUP LLC,REYNOLDS ROBERT K,3406 DODSON DR,EAST POINT,2025-05-22,104500,105000
282,JACKETDAWG PROPERTIES LLC,BUFFALOAN,7175 CHAPPELL CIR,ATLANTA,2025-05-22,156250,200000
283,EARVIN DEVELOPMENT & CONTRACTING LLC,RON WISH,1307 KINSALE CT,LOCUST GROVE,2025-05-22,0,170000
284,BEST LIFE MTG LLC,EASY STREET CAPITAL,230 EVERGREEN WAY,LOGANVILLE,2025-05-21,315000,280000
285,SNOWBALL ACQUISITIONS LLC,EASY STREET CAPITAL LLC,1975 MACK RD,DOUGLASVILLE,2025-05-21,200000,190000
286,DAJ CONSULTING LLC,AMERICAN HERITAGE LENDING,3701 FAYETTEVILLE RD,GRIFFIN,2025-05-21,163500,151529
287,RAQ RENTAL I LLC,SIGUR CURTIS,220 BOOTH RD SW,MARIETTA,2025-05-21,290000,200
288,1STDOOR RENOVATIONS GA LLC,KIAVI FUNDING INC,2865 BARRETT CT,POWDER SPRINGS,2025-05-21,221000,294700
289,SYNERGY INVESTING LLC,LANDIS DEVELOPMENT,1799 HARMONY RD,POWDER SPRINGS,2025-05-21,180000,200000
290,ARAIM PROPERTIES INC,OCTOPODA LLC,2800 PINE VALLEY WAY NW,KENNESAW,2025-05-21,132500,145000
291,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,3251 SHERMAN RIDGE DR SW,MARIETTA,2025-05-21,300000,339950
292,ENTERKIN BUILDERS INC,EVERETT FINANCIAL,105 CREEKSIDE KNL,GRANTVILLE,2025-05-21,0,338565
293,STACY COZY LIVING LLC,EQUITY TRUST,5047 CHUPP WAY CIR,LITHONIA,2025-05-21,180000,155000
294,BLUE SPRINGS BUILDERS LLC,CENTER STREET LENDING VIII SPE,982 SCOTT CIR,DECATUR,2025-05-21,319500,342910
295,4886 STARBOARD LLC,OAKTREE FUNDING CORP,4886 STARBOARD CT,DOUGLASVILLE,2025-05-21,375000,300000
296,YOT HOMES LLC,GROUNDFLOOR CREDIT 1,1038 GLENWOOD AVE SE,ATLANTA,2025-05-21,315000,553739
297,LODC CORP,KIAVI FUNDING,774 TIFT AVE SW,ATLANTA,2025-05-21,325000,342400
298,VST ENTERPRISES LLC,GEORGIA HOME PARTNERS,1679 EMERALD AVE SW,ATLANTA,2025-05-21,205000,313800
299,TT119 INVESTMENT LLC,AMWEST FUNDING,1172 MARTIN NASH RD SW,LILBURN,2025-05-21,313500,156000
300,RYCE REALTY PARTNERS LLC,HOUSEMAX FUNDING,248 FREESTONE LN,DALLAS,2025-05-21,245000,181350
301,CASA LEO INVESTMENTS LLC,NFM LENDING,541 N 13TH ST,GRIFFIN,2025-05-21,90000,67500
302,BENDALL PROPERTIES LLC,CHASE CAPITAL HOLDINGS,813 VINEYARD RD,GRIFFIN,2025-05-21,142456,150000
303,TPG HOMES LLC,JBGL BUILDER FINANCE,161 BASIL ST,CUMMING,2025-05-21,535300,2518782
304,HERITAGE REALTY PARTNERS LLC,FLASH RAISE FUNDING LLC,1644 WILDWOOD RD,MARIETTA,2025-05-20,200000,230000
305,TISENAUGHTRY PROPERTIES LLC,CONSISTENT CAPITAL,404 RANKIN CT,WOODSTOCK,2025-05-20,0,223300
306,FAMILY SNOWBALL LLC,KIAVI FUNDING,4692 COLLEGE ST,FOREST PARK,2025-05-20,113000,168300
307,Vinebrook,TUCKY LENDING,5364 KELLEYS CREEK DR,STONE MOUNTAIN,2025-05-20,0,202000
308,MIDENGA INVESTMENTS LLC,CHASE CAPITAL HOLDINGS,6211 WARD RD,UNION CITY,2025-05-20,168000,156000
309,MONEY MAGNET PROPERTIES LLC,KIAVI FUNDING,1047 WHEEL HOUSE LN,MONROE,2025-05-19,106000,119900
310,CHOCTAW AMERICAN INSURANCE INC,US MORTGAGE,1090 TANGLEWOOD TRL,WOODSTOCK,2025-05-19,322500,311736
311,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE,6038 HOLIDAY BLVD,FOREST PARK,2025-05-19,160000,120000
312,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,2036 DRENNON AVE,AUSTELL,2025-05-19,210000,157500
313,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,723 MONTICELLO WAY SE,MARIETTA,2025-05-19,305000,355900
314,IN HOUSE PROPERTIES LLC,NATIONAL LOAN FUNDING,2386 CRESTA DR,DECATUR,2025-05-19,0,271000
315,THREE CS REALTY LLC,NATIONAL LOAN FUNDING,4201 LINDSEY DR,DECATUR,2025-05-19,109000,122315
316,ONYX CAPITAL PROPERTIES LLC,TOTAL QUALITY FINANCIAL,179 SOUTH AVE SE,ATLANTA,2025-05-19,465000,372000
317,GREEN GOLD INVESTMENTS GROUP LLC,PIC FUND I,953 SMITH ST SW,ATLANTA,2025-05-19,215000,294000
318,SYNERGY INVESTING LLC,ASHLEY POINTE HIRAM,245 LOSSIE LN,MCDONOUGH,2025-05-18,151025,170000
319,HIDALGO BROTHERS PAINTING LLC,ALIBAKHSH AMIR,46 LELAND DR SW,MABLETON,2025-05-16,209900,190000
320,TRAILSIDE EQUITIES LLC,ROCKET MORTGAGE,3568 UNIVETER RD,CANTON,2025-05-16,0,402550
321,TRATON LLC,COASTAL STATES BANK,2277 SCOTT RD,CANTON,2025-05-16,1736000,1241200
322,TRATON LLC,US DEPARTMENT OF HOUSING AND URBAN DEVEL,125 SCOTT TRL,CANTON,2025-05-16,1736000,14518
323,SNOWBALL ACQUISITIONS LLC,REALTY INVESTORS FUNDING,6033 MORROW CV,MORROW,2025-05-16,140000,127500
324,UNION GROUP PROPERTIES LLC,NATIONAL LOAN FUNDING LLC,1193 MEADOW OAKS DR NW,ACWORTH,2025-05-16,190000,263500
325,OXYGEN X PROPERTY LLC,AAA CAPITAL INVESTMENT INC,1711 TAYNTON CIR NW,KENNESAW,2025-05-16,346000,173000
326,SPIRAL CAPITAL LLC,KIAVI FUNDING,4180 LIFFEY LN,DECATUR,2025-05-16,190000,260800
327,GHI CAPITAL LLC,KIAVI FUNDING,2432 PENDERGRASS LN,ELLENWOOD,2025-05-16,280000,268400
328,EASTERN AIR PROPERTIES LLC,RCN CAPITAL,2214 HIDDEN CREEK DR,DECATUR,2025-05-16,0,194250
329,ESMB PROPERTY SOLUTIONS LLC,HL3 SIERRA,2927 PONDEROSA CIR,DECATUR,2025-05-16,435000,493700
330,ATL LHR INVESTMENTS LLC,OCMBC,217 FIELDING LN SW,ATLANTA,2025-05-16,0,339500
331,PADLY LLC,BURROWS PATRICK,1343 DOWNS DR SW,ATLANTA,2025-05-16,190000,280000
332,LESTER HOLDINGS 3 LLC,WOJNA CHESTER J,2820 ARGYLE DR NW,ATLANTA,2025-05-16,127500,46500
333,1STDOOR RENOVATIONS GA LLC,QUANTA FINANCE,2015 CLIPPER STRAITS,SNELLVILLE,2025-05-16,350000,435800
334,VD 3988 HOMES LLC,LOGAN FINANCE,3988 CENTENNIAL TRL,DULUTH,2025-05-16,400000,240000
335,J & C DREAM PROPERTIES LLC,EMPORIUM TPO,30 DEPOT ST,MOLENA,2025-05-16,0,266250
336,MEKONG DELTA LLC,CHANGE LENDING,2259 OLD SALEM RD SE,CONYERS,2025-05-16,320000,256000
337,ASHER PROPERTIES LLC,KIAVI FUNDING,3021 STONE BRIDGE TRL SW,CONYERS,2025-05-16,162000,223700
338,VICINIA MANAGEMENT LLC,RCN CAPITAL,529 CLIFTON DR,GRIFFIN,2025-05-16,0,135000
339,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,2106 BLAYLOCK DR,MARIETTA,2025-05-15,270000,360170
340,PRIMARY VISION STRATEGIES LLC,WILDCAT LENDING FUND TWO LP,2680 IRENE DR,MARIETTA,2025-05-15,250000,348700
341,GOMEZ FIX AND FLIP LLC,ATLANTA PRIVATE LENDING LLC,470 PINELAND RD SW,MABLETON,2025-05-15,215000,228800
342,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,471 BRIARFIELD XING,MARIETTA,2025-05-15,475000,356250
343,JVL BLDG 1 LLC,CONSISTENT CAPITAL,2065 FAIRWAY CROSSING DR,WOODSTOCK,2025-05-15,490000,596360
344,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE,292 TARA BEACH LN,JONESBORO,2025-05-15,270000,202500
345,MUNICH VENTURES GA LLC,INFORMED MORTGAGE,2911 BOTANY DR,JONESBORO,2025-05-15,0,250267
346,C & N TRANSFORMED PROPERTIES LLC,KIAVI FUNDING INC,3292 HOLLY MILL CT,MARIETTA,2025-05-15,475000,479800
347,CAPITAL SOLUTIONS HOLDINGS LLC,JRK PARTNERS,2642 JOYCE AVE,DECATUR,2025-05-15,125000,125000
348,DDM HOME PROJECTS LLC,ATLANTA PRIVATE LENDING,2252 MARGARET CT,LITHONIA,2025-05-15,170000,196000
349,Vinebrook,NEW AMERICA FUNDING,503 N SHORE RD,LITHONIA,2025-05-15,0,243508
350,2555 MCCURDY LLC,KIAVI FUNDING,2555 MCCURDY WAY,DECATUR,2025-05-15,455000,576400
351,2251 PERNOSHAL CT LLC,CHAMPIONS FUNDING,2251 PERNOSHAL CT,ATLANTA,2025-05-15,350000,213000
352,COOPER & CHASE LLC,BETTER MORTGAGE,1309 BROOKSHIRE LN NE,BROOKHAVEN,2025-05-15,0,415000
353,PINEAPPLE HOMES LLC,KIAVI FUNDING INC,4260 MASON CREEK RD,WINSTON,2025-05-15,300000,210000
354,FTS METADIGITAL LLC,SOUTHERN RSRC PARTNERS III LLC,3560 ROSEWICKE DR,CUMMING,2025-05-15,450000,567500
355,OLD DOG INVESTMENTS LLC,CHASE INCOME FUND I,820 ALFRED RD NW,ATLANTA,2025-05-15,110000,140000
356,RAQ HOMES LLC,ANDREA CANNON EQRP 401K,1931 OAK BRANCH WAY,STONE MOUNTAIN,2025-05-15,90000,50000
357,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,941 CENTURY OAK DR,WINDER,2025-05-14,187500,205000
358,A HEART OF PURPLE LLC,KIAVI FUNDING INC,760 STONE HARBOR PKWY SW,MARIETTA,2025-05-14,293000,318600
359,IRON BLOCK CAPITAL LLC,CAPITAL FUND I LLC,1632 CASWELL PKWY # 8,MARIETTA,2025-05-14,350000,322000
360,UNION GROUP PROPERTIES LLC,KIAVI FUNDING INC,5179 SUMPTER PL,AUSTELL,2025-05-14,175000,254200
361,3068 RIVER OAK RD LLC,VONTIVE,3068 RIVER OAK RD,DECATUR,2025-05-14,366200,210000
362,HOUSEQUOTE LLC,212 LOANS,3302 BOBBIE LN,DECATUR,2025-05-14,210000,278200
363,TWO KS MANAGMENT LLC,DOUBLE BACKFLIP,3062 KATHERINE VALLEY RD,DECATUR,2025-05-14,160000,234000
364,P & M EXTERIORS INC,APEX DEBT FUND I,4369 CARROLLWOOD DR,STONE MOUNTAIN,2025-05-14,175000,150000
365,22 ARTS LLC,NATIONAL LOAN FUNDING,980 LIMAN AVE SE,ATLANTA,2025-05-14,315000,391500
366,KNOB & KEY PARTNERS LLC,LAWTON STREET 1064,1064 LAWTON ST SW,ATLANTA,2025-05-14,240000,455700
367,KWCJ LLC,GENERAL MORTGAGE CAPITAL,1535 WILKES CREST DR,DACULA,2025-05-14,370000,272000
368,KADF INVESTMENTS & SERVICES LLC,REKS CONTRACTORS,2406 REDFIELD DR,NORCROSS,2025-05-14,276000,296800
369,MIZZ LIL LIPS POPN LLC,OAKTREE FUNDING,1008 KING RD,RIVERDALE,2025-05-13,254000,203200
370,BAZILLION HOLDINGS LLC,KIAVI FUNDING INC,4238 PACES FERRY RD SE,ATLANTA,2025-05-13,990000,1063700
371,KGL VENTURES LLC,MOFIN LENDING CORPORATION,4451 EWING RD,AUSTELL,2025-05-13,250000,359000
372,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,2576 SHANNON DR,AUSTELL,2025-05-13,160000,198750
373,Vinebrook,NEIGHBORS BANK,3497 THORNWOODE POINTE,DECATUR,2025-05-13,0,240562
374,1888 DELPHINE DRIVE LLC,LIMA ONE CAPITAL,1888 DELPHINE DR,DECATUR,2025-05-13,165000,210833
375,MB INTEGRAL SOLUTIONS LLC,CAPITAL FUND I,3581 MIDWAY RD,DECATUR,2025-05-13,200000,225250
376,HANCHETT INVESTMENTS LLC,DOUBLE BACKFLIP,363 MARIGNA AVE,SCOTTDALE,2025-05-13,440000,463000
377,QUEENS LEGACY LLC,HOMEXPRESS MORTGAGE,4169 PANOLA LAKE CIR,LITHONIA,2025-05-13,229000,183200
378,8176 CAMP LLC,FIRST COLONY MORTGAGE CORP,8176 CAMP ST,DOUGLASVILLE,2025-05-13,290000,217477
379,KEI GROUP LLC,MOFIN LENDING,2790 HOGAN RD,ATLANTA,2025-05-13,230000,344500
380,SNOWBALL ACQUISITIONS LLC,REALTY INVESTORS FUNDING,3956 TELL RD SW,ATLANTA,2025-05-13,135000,122400
381,ASEM RENTALS LLC,KIAVI FUNDING,1589 EZRA CHURCH DR NW,ATLANTA,2025-05-13,118000,181500
382,DASA LLC,UNITED WHOLESALE,2921 OAKWILDE CT,SNELLVILLE,2025-05-13,270000,202500
383,RESTORE PROPERTIES LLC,MID ATLANTIC SENIOR SECURED INCOME FUND,4045 HILLCREST VIEW CT,SUWANEE,2025-05-13,314000,350000
384,NAOR REAL ESTATE LLC,HARMONY CAPITAL,3287 HARVEST WAY,MARIETTA,2025-05-12,390000,443500
385,PRO LAND & PROPERTIES LLC,PRO LAND AND PROPERTIES,157 WEAVERS LAKE FRONT RD,JACKSON,2025-05-12,180000,162000
386,ASHER PROPERTIES LLC,KIAVI FUNDING,9414 WOODKNOLL WAY,JONESBORO,2025-05-12,120000,180200
387,REVAMP VENTURES GROUP LLC,KIAVI FUNDING INC,1172 COLONY DR,MARIETTA,2025-05-12,450000,472400
388,WATER WORKS INVESTMENTS LLC,KIAVI FUNDING INC,1198 SEMINARY DR SW,MARIETTA,2025-05-12,410000,484500
389,JEM PROPERTIES & INVESTMENTS THREE INC,LOAN MOUNTAIN INV SUB-REIT LLC,1646 HURT RD SW,MARIETTA,2025-05-12,230000,244750
390,J & J INFINITY INVESTMENTS LLC,LOAN FUNDER SERIES 102188,2224 DORIS DR,DECATUR,2025-05-12,155000,242300
391,ELEVATE REAL ESTATE CONSULTANTS LLC,TRIDENT REALTY INVESTMENTS,521 STONEMILL MNR,LITHONIA,2025-05-12,176000,212190
392,ACCESS INVESTOR CAPITAL LLC,KIAVI FUNDING INC,4070 FEATHER DR,DOUGLASVILLE,2025-05-12,177000,177300
393,PAVITRA PROPERTIES LLC,BANK OZK,207 TOLBERT ST,CUMMING,2025-05-12,1425000,920000
394,12TH ST PROPERTIES LLC,EVEREST FUNDING,334 BETSY AVE SW,ATLANTA,2025-05-12,0,201925
395,DEL PROPERTY GROUP INC,LOAN FUNDER SERIES 102012,2319 BROWNS MILL RD SE,ATLANTA,2025-05-12,135000,121500
396,JFNP HOLDING LLC,SOUTHERN DEVELOPMENT PARTNERS,499 JOHNSON FERRY RD NW,ATLANTA,2025-05-12,0,725000
397,ELEVATE REAL ESTATE CONSULTANTS LLC,ELEVATE REAL ESTATE CONSULTANTS,988 CHIPPENDALE LN,NORCROSS,2025-05-12,178000,185000
398,GIA VO LLC,AMWEST FUNDING,2695 LINDSEY OAK LN,LAWRENCEVILLE,2025-05-12,370000,25400
399,KTRE LLC,VONTIVE,648 STEVENS PL,MCDONOUGH,2025-05-12,292000,219000
400,PHILLIPS BROTHERS ACQUISITIONS LLC,ABACAB,35 PAWN DR,CARROLLTON,2025-05-09,145000,165000
401,GEORGIA PRIME PROPERTIES LLC,FISHER JEFFREY,303 QUAIL HOLLOW DR,WOODSTOCK,2025-05-09,200000,200000
402,PARK LANE REAL ESTATE LLC,TANDEM CAPITAL SOURCES,612 TOWNGATE BLVD,JONESBORO,2025-05-09,115000,180250
403,PN HOME INVESTMENTS LLC,CONVENTUS,4597 KARLA CIR,CONLEY,2025-05-09,130000,163450
404,MOOKS MOTTS & MOMS RENTALS LLC,LOAN MOUNTAIN INVESTMENTS SUB REIT,3511 FLINT AVE,ELLENWOOD,2025-05-09,157000,167450
405,1447 SKY HAVEN LLC,ANDERSEN BRADFORD JAMES,1447 SKYHAVEN RD SE,ATLANTA,2025-05-09,0,450000
406,CLEARPATH HOME SOLUTIONS LLC,TUCKY LENDING,1208 MANNBROOK DR,STONE MOUNTAIN,2025-05-09,70000,133000
407,WESTIE SOLUTIONS LLC,WALSH RILEY,1887 STOCKTON ST,DECATUR,2025-05-09,230117,35671
408,KNI ESTATE SOLUTIONS LLC,TRIDENT REALTY INVESTMENTS,2885 LAGUNA DR,DECATUR,2025-05-09,160000,215350
409,DKMW HOLDINGS LLC,BPL MORTGAGE,4627 HAIRSTON CROSSING PL,STONE MOUNTAIN,2025-05-09,250000,187500
410,MULTI PROPERTY INVEST LLC,KIAVI FUNDING INC,324 PLANTATION CIR,FAYETTEVILLE,2025-05-09,203400,293600
411,2673 ELSINORE STREET LLC,CONSTRUCTION LOAN SERVICES II,6420 BUCKHURST TRL,ATLANTA,2025-05-09,0,218400
412,2673 ELSINORE STREET LLC,CONSTRUCTION LOAN SERVICES II,7045 WINKFIELD PL,ATLANTA,2025-05-09,0,244000
413,TIMORT LLC,YIELDI,870 WADDINGTON CT,ATLANTA,2025-05-09,950000,1700000
414,2673 ELSINORE STREET LLC,CONSTRUCTION LOAN SERVICES II,165 HIDDEN BROOK CT,ATLANTA,2025-05-09,0,244000
415,KEITH E GREEN LLC,MARIA G ULLMANN REVOCABLE TRUST,1190 MORLEY AVE SE,ATLANTA,2025-05-09,460000,460000
416,214 FOOD GROUP LLC,TRIDENT REALTY INVESTMENTS,1751 TIGER FLOWERS DR NW,ATLANTA,2025-05-09,175000,249700
417,MAVEN LEAGUE LLC,ATLFOLKS TRUST,4501 WIEUCA RD NE,ATLANTA,2025-05-09,455000,400000
418,2673 ELSINORE STREET LLC,CONSTRUCTION LOAN SERVICES II,987 BOLTON RD NW,ATLANTA,2025-05-09,0,244000
